po_number,po_date,supplier_id,supplier_name,material_id,material_name,category,quantity,unit_price_ngn,total_amount_ngn,total_amount_usd,currency,expected_delivery_date,actual_delivery_date,delivery_status,payment_status,buyer,plant_location
PO101508,2024-06-18,SUP1001,Raw Materials Supplier 2 (UK),MAT2014,Raw Materials Item 15,Raw Materials,542,111176.73,60257788.38,75019.12,USD,2024-07-19,2024-07-24,Delivered,Pending,Sarah Ahmed,Lagos
PO101509,2025-01-23,SUP1021,Equipment Supplier 3 (NIG),MAT2039,Equipment Item 1,Equipment,571,380620.99,217334585.61,,NGN,2025-04-12,2025-05-02,Delivered,Pending,Chidi Eze,Ibadan
PO101510,2026-01-29,SUP1005,Raw Materials Supplier 6 (NIG),MAT2011,Raw Materials Item 12,Raw Materials,241,196316.94,47312382.81,,NGN,2026-03-29,,Pending,Pending,Chidi Eze,Lagos
PO101511,2025-07-25,SUP1004,Raw Materials Supplier 5 (NIG),MAT2000,Raw Materials Item 1,Raw Materials,517,199096.0,102932631.87,,NGN,2025-10-06,2025-10-06,Delivered,Paid,Sarah Ahmed,Ibadan
PO101512,2024-09-26,SUP1004,Raw Materials Supplier 5 (NIG),MAT2005,Raw Materials Item 6,Raw Materials,984,40172.85,39530080.92,,NGN,2024-10-07,2024-10-07,Partial,Paid,John Obi,Lagos
PO101513,2026-01-21,SUP1005,Raw Materials Supplier 6 (NIG),MAT2005,Raw Materials Item 6,Raw Materials,78,32505.07,2535395.2,,NGN,2026-02-01,2026-02-23,Delivered,Overdue,John Obi,Kano
PO101514,2025-10-28,SUP1023,Equipment Supplier 5 (IND),MAT2047,Equipment Item 9,Equipment,361,133276.85,48112943.28,49767.27,USD,2025-11-17,2025-12-12,Delivered,Paid,Chidi Eze,Ibadan
PO101515,2024-03-28,SUP1030,Services Supplier 3 (CHI),MAT2064,Services Item 11,Services,337,397444.53,133938805.63,133322.09,USD,2024-05-05,2024-05-24,Delivered,Paid,Sarah Ahmed,Kano
PO101516,2025-10-18,SUP1019,Equipment Supplier 1 (NIG),MAT2045,Equipment Item 7,Equipment,981,413794.98,405932874.05,,NGN,2026-01-03,2025-12-30,Delivered,Overdue,John Obi,Ibadan
PO101517,2024-11-09,SUP1004,Raw Materials Supplier 5 (NIG),MAT2007,Raw Materials Item 8,Raw Materials,94,317304.51,29826624.21,,NGN,2024-12-13,2024-12-14,Delivered,Pending,John Obi,Kano
PO101518,2025-06-19,SUP1005,Raw Materials Supplier 6 (NIG),MAT2019,Raw Materials Item 20,Raw Materials,340,471880.15,160439249.65,,NGN,2025-07-26,2025-08-18,Delivered,Overdue,John Obi,Lagos
PO101519,2026-01-25,SUP1009,Packaging Supplier 2 (CHI),MAT2034,Packaging Item 14,Packaging,617,250852.1,154775745.12,108639.87,USD,2026-04-16,,Pending,Pending,John Obi,Kano
PO101520,2024-08-28,SUP1030,Services Supplier 3 (CHI),MAT2064,Services Item 11,Services,291,452914.16,131798020.68,118678.95,USD,2024-10-05,2024-10-03,Delivered,Paid,Chidi Eze,Kano
PO101521,2025-07-11,SUP1008,Packaging Supplier 1 (CHI),MAT2028,Packaging Item 8,Packaging,933,301267.41,281082488.88,189556.34,USD,2025-09-20,2025-09-20,Delivered,Overdue,John Obi,Kano
PO101522,2024-08-01,SUP1006,Raw Materials Supplier 7 (NIG),MAT2008,Raw Materials Item 9,Raw Materials,213,377321.43,80369465.25,,NGN,2024-10-20,2024-10-20,Delivered,Paid,Sarah Ahmed,Lagos
PO101523,2024-12-30,SUP1010,Packaging Supplier 3 (NIG),MAT2033,Packaging Item 13,Packaging,238,285622.85,67978237.67,,NGN,2025-01-11,2025-02-06,Delivered,Overdue,Chidi Eze,Lagos
PO101524,2024-06-07,SUP1009,Packaging Supplier 2 (CHI),MAT2032,Packaging Item 12,Packaging,152,54514.07,8286139.16,5234.33,USD,2024-08-25,2024-08-21,Delivered,Pending,Chidi Eze,Ibadan
PO101525,2024-03-17,SUP1020,Equipment Supplier 2 (CHI),MAT2053,Equipment Item 15,Equipment,660,340219.12,224544619.35,197854.16,USD,2024-04-26,2024-04-26,Delivered,Overdue,John Obi,Lagos
PO101526,2024-05-24,SUP1021,Equipment Supplier 3 (NIG),MAT2048,Equipment Item 10,Equipment,908,167868.58,152424671.17,,NGN,2024-08-16,2024-09-05,Delivered,Paid,John Obi,Lagos
PO101527,2024-03-20,SUP1012,Packaging Supplier 5 (USA),MAT2023,Packaging Item 3,Packaging,98,499510.8,48952058.42,36758.72,USD,2024-05-24,2024-06-22,Delivered,Pending,Sarah Ahmed,Lagos
PO101528,2025-12-28,SUP1010,Packaging Supplier 3 (NIG),MAT2029,Packaging Item 9,Packaging,606,29353.76,17788378.77,,NGN,2026-03-10,,Pending,Pending,John Obi,Lagos
PO101529,2024-12-28,SUP1017,Packaging Supplier 10 (IND),MAT2033,Packaging Item 13,Packaging,774,327497.96,253483418.9,313346.79,USD,2025-01-09,2025-01-09,Delivered,Paid,Chidi Eze,Kano
PO101530,2024-11-23,SUP1007,Raw Materials Supplier 8 (USA),MAT2020,Raw Materials Item 21,Raw Materials,320,244642.9,78285728.74,86061.43,USD,2025-01-30,2025-02-24,Delivered,Paid,Chidi Eze,Ibadan
PO101531,2025-06-28,SUP1037,Services Supplier 10 (NIG),MAT2063,Services Item 10,Services,229,11458.99,2624109.4,,NGN,2025-08-16,2025-09-14,Delivered,Paid,John Obi,Kano
PO101532,2024-07-04,SUP1009,Packaging Supplier 2 (CHI),MAT2034,Packaging Item 14,Packaging,891,242271.38,215863801.94,182602.61,USD,2024-09-23,2024-09-22,Delivered,Paid,Chidi Eze,Ibadan
PO101533,2025-11-26,SUP1024,Equipment Supplier 6 (IND),MAT2052,Equipment Item 14,Equipment,970,21173.14,20537946.73,20335.11,USD,2026-01-14,2026-01-14,Delivered,Pending,Sarah Ahmed,Lagos
PO101534,2024-09-09,SUP1023,Equipment Supplier 5 (IND),MAT2039,Equipment Item 1,Equipment,410,320070.78,131229020.9,89326.26,USD,2024-11-27,2024-11-27,Delivered,Overdue,Chidi Eze,Kano
PO101535,2025-04-16,SUP1018,Packaging Supplier 11 (IND),MAT2036,Packaging Item 16,Packaging,257,130449.85,33525612.59,32545.91,USD,2025-06-12,2025-07-04,Delivered,Overdue,John Obi,Kano
PO101536,2024-05-21,SUP1008,Packaging Supplier 1 (CHI),MAT2028,Packaging Item 8,Packaging,801,323443.86,259078533.16,236468.18,USD,2024-07-31,2024-08-24,Delivered,Pending,Sarah Ahmed,Kano
PO101537,2025-11-05,SUP1020,Equipment Supplier 2 (CHI),MAT2039,Equipment Item 1,Equipment,951,302458.07,287637628.57,184525.42,USD,2026-01-23,2026-02-11,Delivered,Paid,Sarah Ahmed,Ibadan
PO101538,2024-05-28,SUP1039,Services Supplier 12 (IND),MAT2056,Services Item 3,Services,360,443715.08,159737430.18,123531.25,USD,2024-08-17,2024-08-17,Delivered,Pending,Sarah Ahmed,Kano
PO101539,2025-08-03,SUP1013,Packaging Supplier 6 (NIG),MAT2027,Packaging Item 7,Packaging,330,456691.15,150708080.95,,NGN,2025-08-17,2025-08-27,Delivered,Pending,Sarah Ahmed,Lagos
PO101540,2025-02-02,SUP1031,Services Supplier 4 (NIG),MAT2054,Services Item 1,Services,295,263797.19,77820171.08,,NGN,2025-04-04,2025-04-11,Delivered,Paid,Chidi Eze,Ibadan
PO101541,2024-09-06,SUP1021,Equipment Supplier 3 (NIG),MAT2042,Equipment Item 4,Equipment,739,469203.62,346741472.09,,NGN,2024-10-30,2024-11-23,Delivered,Paid,John Obi,Kano
PO101542,2024-12-19,SUP1013,Packaging Supplier 6 (NIG),MAT2032,Packaging Item 12,Packaging,220,65772.73,14469999.66,,NGN,2025-03-08,2025-03-24,Delivered,Overdue,Sarah Ahmed,Lagos
PO101543,2025-04-01,SUP1031,Services Supplier 4 (NIG),MAT2067,Services Item 14,Services,744,96008.47,71430299.12,,NGN,2025-06-05,2025-07-04,Delivered,Pending,Chidi Eze,Lagos
PO101544,2024-11-09,SUP1006,Raw Materials Supplier 7 (NIG),MAT2015,Raw Materials Item 16,Raw Materials,999,70565.12,70494557.01,,NGN,2024-12-09,2024-12-29,Partial,Paid,Sarah Ahmed,Ibadan
PO101545,2025-06-04,SUP1021,Equipment Supplier 3 (NIG),MAT2049,Equipment Item 11,Equipment,533,386579.58,206046913.55,,NGN,2025-07-07,2025-07-07,Delivered,Overdue,Chidi Eze,Ibadan
PO101546,2025-10-26,SUP1004,Raw Materials Supplier 5 (NIG),MAT2017,Raw Materials Item 18,Raw Materials,497,414156.81,205835932.58,,NGN,2026-01-11,2026-01-14,Delivered,Pending,John Obi,Lagos
PO101547,2024-05-06,SUP1023,Equipment Supplier 5 (IND),MAT2053,Equipment Item 15,Equipment,120,340857.37,40902884.46,40309.07,USD,2024-06-15,2024-07-07,Delivered,Paid,John Obi,Lagos
PO101548,2025-02-04,SUP1020,Equipment Supplier 2 (CHI),MAT2052,Equipment Item 14,Equipment,301,23015.03,6927524.51,7037.37,USD,2025-03-25,2025-04-06,Delivered,Pending,John Obi,Lagos
PO101549,2024-03-19,SUP1023,Equipment Supplier 5 (IND),MAT2044,Equipment Item 6,Equipment,790,287043.36,226764254.33,156977.18,USD,2024-06-17,2024-06-25,Delivered,Paid,John Obi,Lagos
PO101550,2025-10-01,SUP1019,Equipment Supplier 1 (NIG),MAT2040,Equipment Item 2,Equipment,838,38744.51,32467896.02,,NGN,2025-11-04,2025-11-04,Delivered,Paid,John Obi,Ibadan
PO101551,2025-11-10,SUP1017,Packaging Supplier 10 (IND),MAT2031,Packaging Item 11,Packaging,923,310550.34,286637963.51,293604.22,USD,2025-12-17,2025-12-17,Delivered,Pending,Sarah Ahmed,Kano
PO101552,2025-10-31,SUP1037,Services Supplier 10 (NIG),MAT2063,Services Item 10,Services,466,12048.11,5614420.63,,NGN,2025-12-19,2025-12-19,Delivered,Overdue,Sarah Ahmed,Lagos
PO101553,2025-03-24,SUP1031,Services Supplier 4 (NIG),MAT2067,Services Item 14,Services,33,106849.63,3526037.69,,NGN,2025-05-28,2025-05-28,Delivered,Overdue,Sarah Ahmed,Kano
PO101554,2025-02-09,SUP1026,Equipment Supplier 8 (NIG),MAT2049,Equipment Item 11,Equipment,31,376755.69,11679426.45,,NGN,2025-03-14,2025-04-06,Delivered,Pending,John Obi,Kano
PO101555,2024-05-14,SUP1032,Services Supplier 5 (NIG),MAT2063,Services Item 10,Services,182,15009.06,2731648.36,,NGN,2024-07-02,2024-07-02,Delivered,Overdue,Sarah Ahmed,Lagos
PO101556,2024-12-18,SUP1017,Packaging Supplier 10 (IND),MAT2027,Packaging Item 7,Packaging,398,407849.22,162323990.39,138057.56,USD,2025-01-01,2025-01-01,Delivered,Paid,Chidi Eze,Kano
PO101557,2024-05-01,SUP1036,Services Supplier 9 (NIG),MAT2062,Services Item 9,Services,740,505890.95,374359302.22,,NGN,2024-05-30,2024-06-16,Delivered,Paid,Sarah Ahmed,Ibadan
PO101558,2025-05-26,SUP1038,Services Supplier 11 (CHI),MAT2059,Services Item 6,Services,101,108063.26,10914388.79,10119.18,USD,2025-07-03,2025-07-03,Delivered,Pending,Sarah Ahmed,Lagos
PO101559,2024-08-15,SUP1010,Packaging Supplier 3 (NIG),MAT2024,Packaging Item 4,Packaging,884,229624.69,202988223.9,,NGN,2024-11-01,2024-11-29,Delivered,Paid,Sarah Ahmed,Ibadan
PO101560,2024-04-14,SUP1008,Packaging Supplier 1 (CHI),MAT2031,Packaging Item 11,Packaging,102,382638.47,39029124.41,42102.48,USD,2024-05-21,2024-06-20,Delivered,Paid,Chidi Eze,Ibadan
PO101561,2025-06-02,SUP1015,Packaging Supplier 8 (NIG),MAT2038,Packaging Item 18,Packaging,310,143641.59,44528894.35,,NGN,2025-06-18,2025-06-24,Delivered,Pending,John Obi,Kano
PO101562,2024-05-03,SUP1015,Packaging Supplier 8 (NIG),MAT2038,Packaging Item 18,Packaging,902,140513.35,126743040.82,,NGN,2024-05-19,2024-05-19,Delivered,Paid,Sarah Ahmed,Kano
PO101563,2025-06-20,SUP1039,Services Supplier 12 (IND),MAT2060,Services Item 7,Services,926,162488.2,150464071.33,184903.12,USD,2025-09-06,2025-09-05,Delivered,Paid,Sarah Ahmed,Lagos
PO101564,2025-08-24,SUP1004,Raw Materials Supplier 5 (NIG),MAT2006,Raw Materials Item 7,Raw Materials,807,37150.05,29980087.78,,NGN,2025-09-30,2025-10-06,Delivered,Paid,John Obi,Lagos
PO101565,2025-01-23,SUP1015,Packaging Supplier 8 (NIG),MAT2031,Packaging Item 11,Packaging,794,323898.19,257175164.87,,NGN,2025-03-01,2025-03-28,Delivered,Paid,Sarah Ahmed,Lagos
PO101566,2024-08-14,SUP1001,Raw Materials Supplier 2 (UK),MAT2016,Raw Materials Item 17,Raw Materials,490,211287.68,103530964.25,114293.68,USD,2024-08-30,2024-09-17,Delivered,Pending,Sarah Ahmed,Lagos
PO101567,2025-06-04,SUP1015,Packaging Supplier 8 (NIG),MAT2031,Packaging Item 11,Packaging,737,301948.46,222536016.82,,NGN,2025-07-11,2025-07-11,Delivered,Paid,John Obi,Ibadan
PO101568,2024-07-13,SUP1004,Raw Materials Supplier 5 (NIG),MAT2009,Raw Materials Item 10,Raw Materials,304,126058.61,38321818.07,,NGN,2024-09-18,2024-10-08,Delivered,Overdue,Chidi Eze,Ibadan
PO101569,2025-12-18,SUP1020,Equipment Supplier 2 (CHI),MAT2047,Equipment Item 9,Equipment,815,144827.43,118034353.43,85862.86,USD,2026-01-07,2026-01-18,Delivered,Overdue,John Obi,Kano
PO101570,2025-07-20,SUP1017,Packaging Supplier 10 (IND),MAT2022,Packaging Item 2,Packaging,834,1363.08,1136812.44,1323.82,USD,2025-09-14,2025-09-28,Delivered,Overdue,Sarah Ahmed,Ibadan
PO101571,2024-12-27,SUP1023,Equipment Supplier 5 (IND),MAT2050,Equipment Item 12,Equipment,34,246834.96,8392388.55,8751.53,USD,2025-02-04,2025-02-04,Delivered,Paid,Sarah Ahmed,Kano
PO101572,2024-07-17,SUP1019,Equipment Supplier 1 (NIG),MAT2047,Equipment Item 9,Equipment,415,125678.54,52156592.39,,NGN,2024-08-06,2024-08-06,Delivered,Overdue,Sarah Ahmed,Ibadan
PO101573,2025-04-08,SUP1029,Services Supplier 2 (NIG),MAT2068,Services Item 15,Services,739,158461.31,117102904.71,,NGN,2025-05-14,2025-06-07,Delivered,Paid,John Obi,Lagos
PO101574,2025-12-11,SUP1007,Raw Materials Supplier 8 (USA),MAT2019,Raw Materials Item 20,Raw Materials,312,484326.73,151109940.43,139859.1,USD,2026-01-17,2026-02-08,Delivered,Pending,Sarah Ahmed,Kano
PO101575,2025-09-11,SUP1036,Services Supplier 9 (NIG),MAT2070,Services Item 17,Services,51,201240.12,10263246.33,,NGN,2025-09-26,2025-10-21,Delivered,Pending,John Obi,Ibadan
PO101576,2025-07-27,SUP1013,Packaging Supplier 6 (NIG),MAT2025,Packaging Item 5,Packaging,21,97030.33,2037637.02,,NGN,2025-09-09,2025-09-09,Delivered,Pending,John Obi,Lagos
PO101577,2025-07-30,SUP1015,Packaging Supplier 8 (NIG),MAT2027,Packaging Item 7,Packaging,655,395975.66,259364055.88,,NGN,2025-08-13,2025-08-13,Delivered,Overdue,Sarah Ahmed,Kano
PO101578,2025-01-24,SUP1023,Equipment Supplier 5 (IND),MAT2041,Equipment Item 3,Equipment,386,58020.43,22395884.63,18454.12,USD,2025-03-16,2025-03-16,Delivered,Overdue,Sarah Ahmed,Kano
PO101579,2024-04-02,SUP1007,Raw Materials Supplier 8 (USA),MAT2001,Raw Materials Item 2,Raw Materials,167,74542.49,12448595.39,11292.88,USD,2024-05-07,2024-05-30,Delivered,Pending,John Obi,Lagos
PO101580,2024-09-13,SUP1007,Raw Materials Supplier 8 (USA),MAT2002,Raw Materials Item 3,Raw Materials,641,169976.0,108954617.0,97671.64,USD,2024-12-04,2024-12-04,Delivered,Paid,John Obi,Ibadan
PO101581,2025-09-29,SUP1018,Packaging Supplier 11 (IND),MAT2031,Packaging Item 11,Packaging,437,395117.96,172666549.5,114611.84,USD,2025-11-05,2025-11-16,Delivered,Paid,John Obi,Lagos
PO101582,2024-08-10,SUP1006,Raw Materials Supplier 7 (NIG),MAT2013,Raw Materials Item 14,Raw Materials,281,35112.22,9866534.98,,NGN,2024-09-29,2024-10-08,Delivered,Paid,Chidi Eze,Ibadan
PO101583,2024-06-20,SUP1001,Raw Materials Supplier 2 (UK),MAT2016,Raw Materials Item 17,Raw Materials,695,239420.06,166396942.45,109505.95,USD,2024-07-06,2024-07-24,Delivered,Pending,Chidi Eze,Kano
PO101584,2025-09-08,SUP1021,Equipment Supplier 3 (NIG),MAT2046,Equipment Item 8,Equipment,656,519947.05,341085262.06,,NGN,2025-09-28,2025-10-26,Delivered,Paid,John Obi,Lagos
PO101585,2025-05-14,SUP1037,Services Supplier 10 (NIG),MAT2070,Services Item 17,Services,288,161384.97,46478871.32,,NGN,2025-05-29,2025-06-24,Delivered,Overdue,John Obi,Kano
PO101586,2024-12-28,SUP1026,Equipment Supplier 8 (NIG),MAT2040,Equipment Item 2,Equipment,119,43756.79,5207057.73,,NGN,2025-01-31,2025-02-09,Delivered,Paid,Sarah Ahmed,Lagos
PO101587,2024-06-04,SUP1021,Equipment Supplier 3 (NIG),MAT2040,Equipment Item 2,Equipment,432,42546.86,18380242.66,,NGN,2024-07-08,2024-07-24,Delivered,Paid,John Obi,Kano
PO101588,2025-07-01,SUP1004,Raw Materials Supplier 5 (NIG),MAT2001,Raw Materials Item 2,Raw Materials,803,59453.58,47741222.24,,NGN,2025-08-05,2025-08-27,Delivered,Overdue,John Obi,Ibadan
PO101589,2025-06-23,SUP1007,Raw Materials Supplier 8 (USA),MAT2012,Raw Materials Item 13,Raw Materials,351,529199.66,185749080.64,207638.05,USD,2025-07-06,2025-07-06,Delivered,Overdue,Sarah Ahmed,Kano
PO101590,2024-10-01,SUP1032,Services Supplier 5 (NIG),MAT2063,Services Item 10,Services,450,15325.31,6896387.99,,NGN,2024-11-19,2024-11-19,Delivered,Paid,Sarah Ahmed,Lagos
PO101591,2025-10-29,SUP1023,Equipment Supplier 5 (IND),MAT2051,Equipment Item 13,Equipment,617,46637.52,28775351.32,33216.28,USD,2025-12-29,2025-12-29,Delivered,Paid,John Obi,Kano
PO101592,2025-05-08,SUP1039,Services Supplier 12 (IND),MAT2068,Services Item 15,Services,928,135648.98,125882257.35,79872.09,USD,2025-06-13,2025-06-17,Delivered,Paid,Sarah Ahmed,Lagos
PO101593,2024-03-29,SUP1010,Packaging Supplier 3 (NIG),MAT2028,Packaging Item 8,Packaging,308,363465.24,111947293.11,,NGN,2024-06-08,2024-06-25,Delivered,Paid,John Obi,Lagos
PO101594,2025-01-07,SUP1027,Equipment Supplier 9 (IND),MAT2053,Equipment Item 15,Equipment,112,275892.36,30899944.56,24401.93,USD,2025-02-16,2025-02-11,Delivered,Paid,John Obi,Ibadan
PO101595,2025-07-11,SUP1001,Raw Materials Supplier 2 (UK),MAT2010,Raw Materials Item 11,Raw Materials,283,103961.08,29420984.63,22765.53,USD,2025-07-30,2025-08-12,Delivered,Overdue,Chidi Eze,Ibadan
PO101596,2024-08-04,SUP1007,Raw Materials Supplier 8 (USA),MAT2020,Raw Materials Item 21,Raw Materials,518,222346.94,115175713.76,85237.96,USD,2024-10-11,2024-10-11,Delivered,Paid,Chidi Eze,Ibadan
PO101597,2025-06-02,SUP1024,Equipment Supplier 6 (IND),MAT2039,Equipment Item 1,Equipment,984,327410.84,322172268.42,311300.83,USD,2025-08-20,2025-09-09,Delivered,Paid,Sarah Ahmed,Kano
PO101598,2025-01-24,SUP1010,Packaging Supplier 3 (NIG),MAT2033,Packaging Item 13,Packaging,256,299667.95,76714994.42,,NGN,2025-02-05,2025-02-02,Delivered,Paid,John Obi,Lagos
PO101599,2025-05-29,SUP1018,Packaging Supplier 11 (IND),MAT2038,Packaging Item 18,Packaging,162,180469.44,29236049.98,28495.73,USD,2025-06-14,2025-06-29,Delivered,Overdue,Sarah Ahmed,Ibadan
PO101600,2024-06-29,SUP1023,Equipment Supplier 5 (IND),MAT2047,Equipment Item 9,Equipment,969,150322.06,145662078.76,96053.28,USD,2024-07-19,2024-08-06,Delivered,Paid,Sarah Ahmed,Lagos
PO101601,2024-04-15,SUP1006,Raw Materials Supplier 7 (NIG),MAT2007,Raw Materials Item 8,Raw Materials,871,398649.37,347223599.56,,NGN,2024-05-19,2024-05-19,Delivered,Overdue,Sarah Ahmed,Kano
PO101602,2025-04-07,SUP1020,Equipment Supplier 2 (CHI),MAT2045,Equipment Item 7,Equipment,470,301744.09,141819720.66,133599.79,USD,2025-06-23,2025-07-15,Delivered,Paid,John Obi,Lagos
PO101603,2024-11-07,SUP1030,Services Supplier 3 (CHI),MAT2058,Services Item 5,Services,105,190818.13,20035903.28,12595.69,USD,2024-11-19,2024-11-19,Delivered,Paid,Chidi Eze,Kano
PO101604,2025-07-16,SUP1023,Equipment Supplier 5 (IND),MAT2042,Equipment Item 4,Equipment,939,409313.48,384345357.12,406968.6,USD,2025-09-08,2025-09-08,Partial,Pending,Chidi Eze,Ibadan
PO101605,2025-11-15,SUP1024,Equipment Supplier 6 (IND),MAT2039,Equipment Item 1,Equipment,355,264493.96,93895356.01,79153.85,USD,2026-02-02,,Pending,Pending,John Obi,Lagos
PO101606,2024-07-25,SUP1024,Equipment Supplier 6 (IND),MAT2044,Equipment Item 6,Equipment,706,340757.46,240574769.16,173170.51,USD,2024-10-23,2024-11-20,Delivered,Paid,Sarah Ahmed,Kano
PO101607,2024-04-05,SUP1032,Services Supplier 5 (NIG),MAT2068,Services Item 15,Services,997,173994.33,173472350.44,,NGN,2024-05-11,2024-06-09,Delivered,Overdue,John Obi,Ibadan
PO101608,2025-01-30,SUP1007,Raw Materials Supplier 8 (USA),MAT2002,Raw Materials Item 3,Raw Materials,427,183893.83,78522665.3,49948.63,USD,2025-04-22,2025-04-22,Delivered,Overdue,Sarah Ahmed,Kano
PO101609,2025-10-02,SUP1018,Packaging Supplier 11 (IND),MAT2024,Packaging Item 4,Packaging,955,206724.44,197421837.32,155118.66,USD,2025-12-19,2026-01-02,Delivered,Paid,John Obi,Kano
PO101610,2025-10-10,SUP1019,Equipment Supplier 1 (NIG),MAT2049,Equipment Item 11,Equipment,414,343206.15,142087344.74,,NGN,2025-11-12,2025-11-09,Delivered,Overdue,John Obi,Ibadan
PO101611,2024-02-27,SUP1030,Services Supplier 3 (CHI),MAT2062,Services Item 9,Services,58,533309.61,30931957.24,21452.03,USD,2024-03-27,2024-03-27,Delivered,Overdue,John Obi,Kano
PO101612,2025-12-11,SUP1024,Equipment Supplier 6 (IND),MAT2041,Equipment Item 3,Equipment,797,72668.18,57916537.54,68869.83,USD,2026-01-31,2026-02-08,Delivered,Pending,John Obi,Lagos
PO101613,2025-03-29,SUP1024,Equipment Supplier 6 (IND),MAT2039,Equipment Item 1,Equipment,191,331909.21,63394658.81,66021.96,USD,2025-06-16,2025-06-16,Delivered,Paid,Sarah Ahmed,Lagos
PO101614,2024-06-05,SUP1012,Packaging Supplier 5 (USA),MAT2024,Packaging Item 4,Packaging,963,243511.11,234501202.76,232974.16,USD,2024-08-22,2024-09-02,Delivered,Overdue,John Obi,Kano
PO101615,2024-08-10,SUP1019,Equipment Supplier 1 (NIG),MAT2052,Equipment Item 14,Equipment,109,26035.5,2837869.95,,NGN,2024-09-28,2024-09-28,Delivered,Paid,John Obi,Lagos
PO101616,2024-06-28,SUP1001,Raw Materials Supplier 2 (UK),MAT2006,Raw Materials Item 7,Raw Materials,986,33948.57,33473294.04,23524.17,USD,2024-08-04,2024-08-16,Delivered,Paid,Sarah Ahmed,Ibadan
PO101617,2024-06-28,SUP1030,Services Supplier 3 (CHI),MAT2060,Services Item 7,Services,533,159240.55,84875211.61,63605.59,USD,2024-09-14,2024-09-14,Delivered,Paid,Sarah Ahmed,Lagos
PO101618,2025-03-28,SUP1008,Packaging Supplier 1 (CHI),MAT2027,Packaging Item 7,Packaging,568,459402.86,260940826.08,189053.01,USD,2025-04-11,2025-04-11,Delivered,Paid,John Obi,Ibadan
PO101619,2024-08-07,SUP1009,Packaging Supplier 2 (CHI),MAT2033,Packaging Item 13,Packaging,500,361057.93,180528965.19,128412.54,USD,2024-08-19,2024-09-04,Delivered,Overdue,John Obi,Kano
PO101620,2025-04-12,SUP1010,Packaging Supplier 3 (NIG),MAT2032,Packaging Item 12,Packaging,181,55918.46,10121241.6,,NGN,2025-06-30,2025-06-29,Delivered,Paid,Chidi Eze,Ibadan
PO101621,2025-09-17,SUP1031,Services Supplier 4 (NIG),MAT2066,Services Item 13,Services,406,426938.32,173336958.76,,NGN,2025-11-23,2025-11-20,Partial,Paid,John Obi,Kano
PO101622,2025-02-22,SUP1001,Raw Materials Supplier 2 (UK),MAT2003,Raw Materials Item 4,Raw Materials,690,360250.04,248572529.12,188459.08,USD,2025-03-01,2025-02-24,Delivered,Overdue,John Obi,Lagos
PO101623,2024-06-02,SUP1007,Raw Materials Supplier 8 (USA),MAT2017,Raw Materials Item 18,Raw Materials,617,365437.34,225474839.56,188606.7,USD,2024-08-18,2024-09-03,Delivered,Paid,Chidi Eze,Ibadan
PO101624,2024-11-02,SUP1019,Equipment Supplier 1 (NIG),MAT2047,Equipment Item 9,Equipment,559,156318.47,87382024.55,,NGN,2024-11-22,2024-11-22,Delivered,Paid,Sarah Ahmed,Kano
PO101625,2024-07-14,SUP1026,Equipment Supplier 8 (NIG),MAT2052,Equipment Item 14,Equipment,845,22562.61,19065405.07,,NGN,2024-09-01,2024-09-01,Delivered,Overdue,John Obi,Kano
PO101626,2025-03-03,SUP1007,Raw Materials Supplier 8 (USA),MAT2018,Raw Materials Item 19,Raw Materials,520,25082.23,13042761.71,12542.85,USD,2025-05-18,2025-05-18,Delivered,Pending,John Obi,Kano
